customerID,gender,senior_citizen,dependents,tenure,contract,internet_service,online_security,tech_support,streaming_tv,monthly_charges,total_charges,payment_method,app_usage_min_per_week,complaint_count_6m,satisfaction_rating,engagement_score,churn,tenure_bucket,monthly_charges_bin,churn_flag
CUST00939,Female,0,Yes,45,One year,Fiber optic,No,Yes,No,37.93,1749.21,Mailed check,159,0,5,0.45,No,25-48,Low,0
CUST00940,Male,0,No,63,Month-to-month,DSL,No,Yes,No,10.9,733.21,Bank transfer (automatic),15,0,3,0.132,Yes,49+,Low,1
CUST00941,Female,0,No,72,Month-to-month,Fiber optic,Yes,Yes,Yes,20.01,1432.67,Mailed check,135,1,6,0.466,No,49+,Low,0
CUST00942,Male,0,Yes,3,Month-to-month,Fiber optic,No,Yes,No,91.15,288.86,Electronic check,337,0,5,0.504,No,0-6,Med-High,0
CUST00943,Male,0,No,29,Month-to-month,Fiber optic,Yes,No,Yes,136.84,3960.83,Bank transfer (automatic),235,1,10,0.628,No,25-48,High,0
CUST00944,Male,0,Yes,68,Two year,No,Yes,No,No,126.03,8616.93,Mailed check,83,0,4,0.221,Yes,49+,High,1
CUST00945,Male,0,No,42,One year,DSL,Yes,No,Yes,133.9,5671.55,Credit card (automatic),265,2,5,0.422,Yes,25-48,High,1
CUST00946,Female,1,No,40,Month-to-month,DSL,Yes,Yes,Yes,87.46,3500.6,Electronic check,432,1,6,0.605,No,25-48,Med-High,0
CUST00947,Male,0,No,59,One year,No,Yes,No,No,27.39,1637.9,Electronic check,91,0,10,0.628,No,49+,Low,0
CUST00948,Female,0,Yes,20,Month-to-month,Fiber optic,No,No,Yes,136.5,2739.28,Bank transfer (automatic),224,1,4,0.31,No,7-24,High,0
CUST00949,Female,0,Yes,20,Month-to-month,Fiber optic,No,Yes,Yes,127.86,2566.41,Electronic check,549,3,10,0.858,No,7-24,High,0
CUST00950,Male,0,No,26,One year,No,Yes,No,Yes,58.41,1553.53,Bank transfer (automatic),93,1,6,0.431,No,25-48,Med-Low,0
CUST00951,Male,0,Yes,40,Month-to-month,No,Yes,Yes,Yes,71.88,2898.95,Bank transfer (automatic),190,0,8,0.62,Yes,25-48,Med-Low,1
CUST00952,Male,0,Yes,18,Two year,Fiber optic,No,Yes,Yes,44.44,791.57,Credit card (automatic),464,2,9,0.784,No,7-24,Low,0
CUST00953,Male,0,Yes,29,Month-to-month,Fiber optic,Yes,No,No,78.04,2284.79,Electronic check,277,0,3,0.336,No,25-48,Med-Low,0
CUST00954,Female,1,No,54,Month-to-month,DSL,Yes,Yes,Yes,21.24,1170.11,Electronic check,366,1,5,0.54,Yes,49+,Low,1
CUST00955,Male,0,No,46,Month-to-month,DSL,Yes,Yes,Yes,99.55,4586.55,Credit card (automatic),456,0,8,0.841,No,25-48,Med-High,0
CUST00956,Male,0,No,55,Month-to-month,Fiber optic,No,Yes,Yes,23.34,1327.89,Electronic check,103,0,4,0.287,No,49+,Low,0
CUST00957,Male,0,No,11,Month-to-month,DSL,No,No,Yes,18.78,212.47,Electronic check,535,0,5,0.746,No,7-24,Low,0
CUST00958,Female,0,Yes,38,One year,DSL,Yes,Yes,Yes,97.85,3757.51,Bank transfer (automatic),486,2,5,0.676,Yes,25-48,Med-High,1
CUST00959,Female,0,No,14,One year,DSL,No,Yes,Yes,143.45,2030.55,Electronic check,137,0,7,0.374,Yes,7-24,High,1
CUST00960,Male,0,No,63,Month-to-month,DSL,No,No,No,58.14,3689.33,Electronic check,275,1,10,0.797,No,49+,Med-Low,0
CUST00961,Male,0,Yes,64,Month-to-month,DSL,No,Yes,No,62.05,3964.66,Bank transfer (automatic),514,0,2,0.6,No,49+,Med-Low,0
CUST00962,Female,0,Yes,28,Month-to-month,No,Yes,No,Yes,66.58,1877.59,Credit card (automatic),318,0,2,0.407,No,25-48,Med-Low,0
CUST00963,Male,0,No,57,One year,Fiber optic,No,Yes,Yes,49.67,2840.11,Mailed check,595,2,1,0.632,No,49+,Med-Low,0
CUST00964,Female,0,Yes,32,Month-to-month,DSL,No,No,No,124.69,4032.61,Electronic check,129,0,9,0.469,Yes,25-48,High,1
CUST00965,Male,0,Yes,10,Month-to-month,No,Yes,No,No,47.37,505.28,Electronic check,496,3,4,0.535,No,7-24,Med-Low,0
CUST00966,Female,0,No,55,One year,DSL,Yes,Yes,No,83.28,4596.0,Mailed check,301,0,6,0.476,No,49+,Med-High,0
CUST00967,Male,0,Yes,72,One year,DSL,No,Yes,Yes,66.37,4780.44,Mailed check,330,0,6,0.503,No,49+,Med-Low,0
CUST00968,Male,0,No,21,Month-to-month,Fiber optic,No,No,No,90.96,1920.39,Bank transfer (automatic),281,0,10,0.682,No,7-24,Med-High,0
CUST00969,Female,0,No,26,Month-to-month,No,No,No,Yes,35.27,950.06,Credit card (automatic),488,3,9,0.943,Yes,25-48,Low,1
CUST00970,Male,1,Yes,39,One year,No,Yes,No,No,132.79,5182.91,Mailed check,302,0,5,0.512,No,25-48,High,0
CUST00971,Female,0,Yes,21,One year,DSL,Yes,No,Yes,92.6,1969.8,Electronic check,591,4,7,0.886,No,7-24,Med-High,0
CUST00972,Female,0,Yes,46,One year,Fiber optic,Yes,Yes,No,54.63,2506.52,Credit card (automatic),506,3,10,0.865,No,25-48,Med-Low,0
CUST00973,Female,0,Yes,61,One year,Fiber optic,No,Yes,Yes,119.75,7339.55,Mailed check,478,0,2,0.45,Yes,49+,High,1
CUST00974,Female,1,No,48,One year,Fiber optic,Yes,No,No,85.74,4135.48,Electronic check,447,1,2,0.525,No,25-48,Med-High,0
CUST00975,Male,0,Yes,32,Two year,Fiber optic,No,No,Yes,66.78,2131.02,Electronic check,15,2,7,0.425,No,25-48,Med-Low,0
CUST00976,Female,0,Yes,53,Two year,Fiber optic,Yes,No,Yes,81.25,4351.98,Electronic check,433,0,9,0.855,No,49+,Med-Low,0
CUST00977,Male,0,Yes,17,One year,DSL,No,No,No,94.77,1652.09,Credit card (automatic),166,0,8,0.614,No,7-24,Med-High,0
CUST00978,Male,0,No,72,One year,DSL,Yes,Yes,Yes,101.0,7270.29,Electronic check,57,4,2,0.088,Yes,49+,Med-High,1
CUST00979,Male,0,Yes,34,Month-to-month,No,Yes,No,Yes,13.23,458.83,Credit card (automatic),340,5,10,0.73,Yes,25-48,Low,1
CUST00980,Female,0,Yes,43,Month-to-month,DSL,Yes,No,No,141.25,6100.36,Bank transfer (automatic),88,0,2,0.117,No,25-48,High,0
CUST00981,Male,0,Yes,36,Month-to-month,Fiber optic,No,Yes,No,132.05,4777.64,Bank transfer (automatic),415,0,7,0.676,Yes,25-48,High,1
CUST00982,Male,0,Yes,35,One year,DSL,Yes,No,Yes,132.13,4616.68,Mailed check,403,0,7,0.657,Yes,25-48,High,1
CUST00983,Female,1,No,9,One year,DSL,No,Yes,No,137.79,1249.78,Mailed check,494,1,1,0.498,Yes,7-24,High,1
CUST00984,Female,0,No,72,One year,No,Yes,No,No,71.05,5119.8,Bank transfer (automatic),286,0,10,0.807,No,49+,Med-Low,0
CUST00985,Female,0,Yes,19,Month-to-month,Fiber optic,Yes,No,No,95.95,1871.75,Electronic check,422,2,9,0.845,Yes,7-24,Med-High,1
CUST00986,Female,0,Yes,70,One year,DSL,No,No,No,75.58,5314.45,Credit card (automatic),304,0,5,0.543,Yes,49+,Med-Low,1
CUST00987,Male,0,No,29,Month-to-month,No,No,No,Yes,101.33,2972.56,Credit card (automatic),545,0,9,0.906,Yes,25-48,Med-High,1
CUST00988,Male,0,No,68,Month-to-month,Fiber optic,Yes,Yes,No,99.84,6837.54,Mailed check,419,1,10,0.946,No,49+,Med-High,0
CUST00989,Male,0,Yes,66,Month-to-month,DSL,Yes,No,Yes,134.76,8905.72,Mailed check,108,0,6,0.367,No,49+,High,0
CUST00990,Male,0,Yes,52,One year,Fiber optic,Yes,No,No,121.33,6307.43,Mailed check,598,1,7,0.927,No,49+,High,0
CUST00991,Female,0,No,67,Month-to-month,DSL,Yes,Yes,Yes,51.69,3485.24,Bank transfer (automatic),210,5,6,0.486,Yes,49+,Med-Low,1
CUST00992,Female,0,No,18,Two year,Fiber optic,Yes,No,Yes,98.58,1782.15,Mailed check,293,0,7,0.624,No,7-24,Med-High,0
CUST00993,Male,0,Yes,34,One year,DSL,No,Yes,No,116.06,3954.08,Credit card (automatic),225,0,6,0.549,No,25-48,High,0
CUST00994,Female,0,Yes,24,Month-to-month,No,No,No,No,49.45,1221.07,Credit card (automatic),508,0,1,0.496,No,7-24,Med-Low,0
CUST00995,Male,0,Yes,36,Month-to-month,No,No,Yes,No,25.01,934.98,Mailed check,380,3,5,0.598,No,25-48,Low,0
CUST00996,Male,0,Yes,67,Two year,DSL,Yes,No,No,90.58,6115.52,Mailed check,424,0,6,0.596,No,49+,Med-High,0
CUST00997,Male,0,Yes,8,Month-to-month,No,Yes,Yes,No,59.23,474.75,Credit card (automatic),227,1,3,0.419,No,7-24,Med-Low,0
CUST00998,Male,0,Yes,31,Month-to-month,Fiber optic,Yes,No,Yes,49.93,1560.44,Credit card (automatic),535,2,1,0.481,No,25-48,Med-Low,0
CUST00999,Male,0,Yes,21,Month-to-month,Fiber optic,No,No,No,108.05,2290.94,Electronic check,390,2,2,0.424,No,7-24,Med-High,0
CUST01000,Female,0,Yes,61,Month-to-month,Fiber optic,Yes,Yes,No,109.73,6715.31,Bank transfer (automatic),82,0,1,0.102,No,49+,Med-High,0
CUST01001,Male,0,No,39,One year,DSL,No,No,No,63.39,2504.32,Electronic check,577,0,2,0.608,No,25-48,Med-Low,0
CUST01002,Female,0,No,6,Month-to-month,DSL,Yes,Yes,Yes,20.52,134.03,Bank transfer (automatic),469,2,2,0.446,Yes,0-6,Low,1
CUST01003,Female,0,No,45,Month-to-month,Fiber optic,No,Yes,Yes,142.42,6415.85,Electronic check,426,0,7,0.773,No,25-48,High,0
CUST01004,Female,0,Yes,52,Month-to-month,DSL,No,No,Yes,54.42,2821.13,Electronic check,367,5,6,0.701,No,49+,Med-Low,0
CUST01005,Female,0,Yes,50,One year,DSL,Yes,Yes,Yes,81.25,4071.65,Bank transfer (automatic),237,0,7,0.499,No,49+,Med-Low,0
CUST01006,Male,0,No,65,Two year,DSL,No,No,Yes,24.14,1581.36,Bank transfer (automatic),206,2,3,0.312,No,49+,Low,0
CUST01007,Male,0,Yes,10,Month-to-month,Fiber optic,No,Yes,Yes,140.76,1444.65,Electronic check,85,0,6,0.361,No,7-24,High,0
CUST01008,Male,0,No,42,Month-to-month,Fiber optic,No,No,No,117.57,4945.34,Credit card (automatic),139,4,7,0.439,No,25-48,High,0
CUST01009,Male,0,No,47,One year,Fiber optic,Yes,Yes,No,90.48,4283.54,Electronic check,567,0,9,0.865,No,25-48,Med-High,0
CUST01010,Male,0,No,24,Month-to-month,DSL,Yes,Yes,No,58.12,1421.39,Mailed check,464,3,5,0.58,No,7-24,Med-Low,0
CUST01011,Male,0,No,4,One year,Fiber optic,Yes,Yes,No,40.12,178.52,Mailed check,117,3,3,0.329,Yes,0-6,Low,1
CUST01012,Male,0,Yes,55,Month-to-month,Fiber optic,Yes,No,Yes,112.71,6212.17,Credit card (automatic),454,0,9,0.902,No,49+,Med-High,0
CUST01013,Male,0,Yes,49,One year,Fiber optic,No,No,No,69.53,3445.13,Mailed check,586,0,9,0.874,No,49+,Med-Low,0
CUST01014,Female,0,Yes,51,Month-to-month,DSL,Yes,No,No,120.66,6155.96,Electronic check,264,1,2,0.383,No,49+,High,0
CUST01015,Female,0,No,54,One year,Fiber optic,No,Yes,Yes,97.92,5319.88,Bank transfer (automatic),320,0,7,0.547,No,49+,Med-High,0
CUST01016,Male,0,No,53,Month-to-month,No,No,No,No,22.63,1225.54,Mailed check,577,0,8,0.887,Yes,49+,Low,1
CUST01017,Male,0,Yes,58,Month-to-month,No,No,Yes,No,35.11,2046.58,Credit card (automatic),207,0,9,0.629,Yes,49+,Low,1
CUST01018,Female,1,No,64,Month-to-month,Fiber optic,No,Yes,Yes,127.97,8227.72,Electronic check,24,1,2,0.13,Yes,49+,High,1
CUST01019,Male,0,Yes,16,Month-to-month,No,Yes,Yes,No,138.83,2221.34,Electronic check,508,0,2,0.499,Yes,7-24,High,1
CUST01020,Female,0,No,18,One year,Fiber optic,Yes,Yes,Yes,16.28,332.79,Bank transfer (automatic),397,0,9,0.76,No,7-24,Low,0
CUST01021,Male,0,Yes,61,Month-to-month,DSL,No,Yes,Yes,35.47,2153.69,Mailed check,289,0,5,0.398,Yes,49+,Low,1
CUST01022,Male,0,Yes,67,One year,DSL,No,No,Yes,129.37,8694.01,Electronic check,393,4,5,0.575,No,49+,High,0
CUST01023,Female,0,No,44,Month-to-month,Fiber optic,No,Yes,No,127.59,5612.75,Mailed check,488,0,8,0.888,Yes,25-48,High,1
CUST01024,Female,1,No,28,Month-to-month,Fiber optic,No,No,No,124.11,3510.42,Electronic check,266,0,6,0.496,No,25-48,High,0
CUST01025,Male,0,No,15,Month-to-month,Fiber optic,Yes,No,No,12.23,174.9,Bank transfer (automatic),529,1,8,0.802,No,7-24,Low,0
CUST01026,Male,0,Yes,20,Month-to-month,Fiber optic,No,No,No,103.4,2110.35,Electronic check,56,2,10,0.498,Yes,7-24,Med-High,1
CUST01027,Female,0,No,25,Month-to-month,Fiber optic,Yes,No,Yes,130.47,3254.36,Bank transfer (automatic),413,0,8,0.667,Yes,25-48,High,1
CUST01028,Female,0,Yes,19,Month-to-month,DSL,Yes,Yes,Yes,65.31,1244.54,Bank transfer (automatic),10,0,10,0.497,No,7-24,Med-Low,0
CUST01029,Male,1,Yes,59,Month-to-month,Fiber optic,Yes,Yes,No,134.19,7934.88,Mailed check,123,0,7,0.492,No,49+,High,0
CUST01030,Female,0,Yes,54,Month-to-month,No,Yes,No,No,92.86,5024.47,Bank transfer (automatic),224,5,9,0.707,Yes,49+,Med-High,1
CUST01031,Male,0,Yes,70,One year,DSL,Yes,No,Yes,42.69,2983.13,Bank transfer (automatic),444,1,6,0.69,No,49+,Low,0
CUST01032,Male,0,No,27,One year,Fiber optic,No,Yes,No,26.78,717.66,Electronic check,417,0,4,0.538,No,25-48,Low,0
CUST01033,Male,1,No,19,Month-to-month,DSL,No,Yes,No,148.75,2872.74,Mailed check,223,0,8,0.552,Yes,7-24,High,1
CUST01034,Male,0,Yes,14,Two year,Fiber optic,Yes,No,No,41.37,573.27,Mailed check,550,0,7,0.819,No,7-24,Low,0
CUST01035,Female,0,Yes,1,Month-to-month,Fiber optic,Yes,No,Yes,23.57,67.4,Mailed check,137,0,5,0.43,Yes,0-6,Low,1
CUST01036,Female,0,No,28,Two year,DSL,No,No,Yes,117.41,3295.65,Mailed check,324,1,4,0.422,Yes,25-48,High,1
CUST01037,Female,0,No,26,Month-to-month,Fiber optic,Yes,Yes,No,57.81,1529.3,Credit card (automatic),304,0,6,0.497,Yes,25-48,Med-Low,1
CUST01038,Male,0,Yes,22,One year,Fiber optic,No,No,Yes,17.97,427.24,Bank transfer (automatic),493,0,2,0.469,Yes,7-24,Low,1
CUST01039,Male,0,Yes,31,Two year,No,No,Yes,Yes,25.11,827.14,Electronic check,267,0,3,0.352,Yes,25-48,Low,1
CUST01040,Male,0,No,16,Month-to-month,No,Yes,No,No,134.49,2192.34,Electronic check,256,0,1,0.264,No,7-24,High,0
CUST01041,Female,0,Yes,55,Month-to-month,DSL,Yes,Yes,No,109.26,6030.9,Mailed check,333,0,2,0.278,No,49+,Med-High,0
CUST01042,Female,0,No,53,Month-to-month,Fiber optic,Yes,No,Yes,112.89,5976.42,Bank transfer (automatic),547,1,9,0.961,No,49+,Med-High,0
CUST01043,Male,0,Yes,52,One year,No,No,No,Yes,51.68,2702.79,Mailed check,284,2,5,0.513,No,49+,Med-Low,0
CUST01044,Female,0,Yes,61,Month-to-month,Fiber optic,Yes,Yes,No,43.93,2679.14,Electronic check,360,0,7,0.629,No,49+,Low,0
CUST01045,Male,0,No,15,Month-to-month,DSL,Yes,No,No,145.62,2184.51,Credit card (automatic),485,2,3,0.506,Yes,7-24,High,1
CUST01046,Male,0,No,58,One year,No,No,No,No,69.86,4045.97,Mailed check,200,0,10,0.734,No,49+,Med-Low,0
CUST01047,Female,0,No,49,One year,Fiber optic,No,No,No,16.52,817.09,Credit card (automatic),517,1,10,0.887,Yes,49+,Low,1
CUST01048,Female,1,No,17,Month-to-month,DSL,Yes,Yes,Yes,144.79,2482.32,Mailed check,365,1,9,0.693,Yes,7-24,High,1
CUST01049,Male,0,No,38,Month-to-month,Fiber optic,No,Yes,Yes,66.35,2527.5,Mailed check,334,0,3,0.509,No,25-48,Med-Low,0
CUST01050,Female,0,Yes,38,Month-to-month,Fiber optic,No,Yes,No,129.45,4932.0,Mailed check,169,0,3,0.339,Yes,25-48,High,1
CUST01051,Male,0,No,48,One year,DSL,Yes,Yes,Yes,52.24,2531.37,Mailed check,334,0,8,0.599,No,25-48,Med-Low,0
CUST01052,Female,0,No,2,Month-to-month,No,Yes,No,No,83.8,176.35,Electronic check,431,0,4,0.648,Yes,0-6,Med-High,1
CUST01053,Male,0,Yes,38,Month-to-month,Fiber optic,Yes,No,Yes,31.3,1179.47,Credit card (automatic),132,1,7,0.408,No,25-48,Low,0
CUST01054,Female,0,No,7,One year,No,No,No,Yes,24.26,192.25,Electronic check,409,1,3,0.473,No,7-24,Low,0
CUST01055,Male,0,No,31,One year,Fiber optic,Yes,Yes,Yes,20.97,676.8,Credit card (automatic),73,3,1,0.132,Yes,25-48,Low,1
CUST01056,Male,0,Yes,17,Two year,DSL,Yes,No,Yes,122.18,2089.16,Mailed check,22,0,2,0.061,No,7-24,High,0
CUST01057,Female,0,Yes,62,Two year,Fiber optic,Yes,No,No,72.93,4567.96,Mailed check,3,0,8,0.463,Yes,49+,Med-Low,1
CUST01058,Female,0,No,6,One year,Fiber optic,No,Yes,Yes,113.7,709.12,Electronic check,301,0,2,0.359,No,0-6,Med-High,0
CUST01059,Female,0,No,11,Month-to-month,No,Yes,No,Yes,72.27,814.54,Electronic check,293,2,8,0.712,No,7-24,Med-Low,0
CUST01060,Female,0,Yes,38,Two year,Fiber optic,No,No,No,81.41,3137.56,Credit card (automatic),515,0,2,0.514,No,25-48,Med-High,0
CUST01061,Male,1,No,56,One year,DSL,Yes,No,Yes,42.92,2409.33,Mailed check,40,4,8,0.503,Yes,49+,Low,1
CUST01062,Female,0,Yes,8,Two year,Fiber optic,Yes,No,No,89.96,749.55,Bank transfer (automatic),218,0,8,0.625,No,7-24,Med-High,0
CUST01063,Female,0,Yes,52,One year,Fiber optic,No,Yes,Yes,29.83,1561.44,Electronic check,593,0,4,0.691,Yes,49+,Low,1
CUST01064,Male,0,Yes,48,Month-to-month,No,Yes,No,Yes,137.95,6633.04,Bank transfer (automatic),444,0,5,0.699,Yes,25-48,High,1
CUST01065,Male,1,No,63,Month-to-month,Fiber optic,No,Yes,Yes,90.74,5733.44,Electronic check,304,0,2,0.442,Yes,49+,Med-High,1
CUST01066,Female,0,Yes,17,Month-to-month,Fiber optic,No,Yes,Yes,144.32,2486.96,Bank transfer (automatic),399,0,3,0.549,No,7-24,High,0
CUST01067,Female,0,No,45,Month-to-month,Fiber optic,Yes,Yes,No,53.47,2414.58,Mailed check,455,0,9,0.853,No,25-48,Med-Low,0
CUST01068,Female,0,No,65,One year,Fiber optic,Yes,No,No,110.58,7196.96,Bank transfer (automatic),37,0,5,0.31,No,49+,Med-High,0
CUST01069,Male,0,Yes,24,Two year,DSL,No,No,No,137.45,3308.76,Mailed check,33,0,7,0.421,Yes,7-24,High,1
CUST01070,Male,0,Yes,43,Month-to-month,Fiber optic,Yes,No,No,54.43,2356.11,Electronic check,452,3,4,0.482,Yes,25-48,Med-Low,1
CUST01071,Female,0,Yes,35,Month-to-month,Fiber optic,Yes,No,No,131.6,4621.71,Bank transfer (automatic),194,0,7,0.519,Yes,25-48,High,1
CUST01072,Male,0,Yes,64,One year,DSL,Yes,No,No,120.58,7717.61,Bank transfer (automatic),287,0,10,0.683,Yes,49+,High,1
CUST01073,Male,0,Yes,44,One year,No,No,No,No,110.02,4834.72,Credit card (automatic),108,1,5,0.402,No,25-48,Med-High,0
CUST01074,Male,0,Yes,42,Two year,No,No,No,No,133.74,5608.98,Mailed check,354,2,5,0.576,Yes,25-48,High,1
CUST01075,Female,0,No,61,One year,DSL,No,No,Yes,11.58,752.24,Electronic check,589,0,4,0.639,No,49+,Low,0
CUST01076,Female,0,No,67,Month-to-month,Fiber optic,No,No,No,104.43,7041.53,Bank transfer (automatic),243,1,5,0.516,No,49+,Med-High,0
CUST01077,Female,0,Yes,65,Month-to-month,No,No,No,No,107.08,6996.2,Credit card (automatic),207,0,9,0.523,No,49+,Med-High,0
CUST01078,Male,0,Yes,31,Month-to-month,No,Yes,Yes,No,148.53,4645.43,Electronic check,277,3,1,0.241,Yes,25-48,High,1
CUST01079,Male,0,No,50,Two year,Fiber optic,Yes,Yes,No,50.21,2515.78,Credit card (automatic),174,0,3,0.362,No,49+,Med-Low,0
CUST01080,Male,1,No,38,Month-to-month,No,Yes,Yes,Yes,68.43,2609.9,Electronic check,19,4,10,0.495,No,25-48,Med-Low,0
CUST01081,Male,0,No,53,One year,Fiber optic,Yes,No,Yes,106.92,5677.33,Bank transfer (automatic),111,0,4,0.23,No,49+,Med-High,0
CUST01082,Female,0,Yes,38,Month-to-month,DSL,No,Yes,No,37.05,1448.32,Credit card (automatic),337,0,3,0.362,No,25-48,Low,0
CUST01083,Male,0,No,19,Month-to-month,DSL,Yes,No,No,146.6,2834.94,Credit card (automatic),469,1,2,0.505,No,7-24,High,0
CUST01084,Female,0,No,28,Two year,No,Yes,No,Yes,147.66,4129.19,Mailed check,569,3,9,0.867,Yes,25-48,High,1
CUST01085,Male,0,Yes,53,Month-to-month,Fiber optic,No,Yes,Yes,62.97,3360.99,Electronic check,510,0,8,0.823,Yes,49+,Med-Low,1
CUST01086,Male,0,Yes,52,One year,Fiber optic,Yes,Yes,Yes,74.87,3934.38,Electronic check,230,0,8,0.687,Yes,49+,Med-Low,1
CUST01087,Female,1,Yes,32,Two year,No,Yes,Yes,No,102.91,3311.57,Electronic check,583,0,1,0.608,No,25-48,Med-High,0
CUST01088,Male,0,No,52,Month-to-month,No,No,No,No,70.58,3713.02,Credit card (automatic),342,0,5,0.614,Yes,49+,Med-Low,1
CUST01089,Female,0,No,36,Month-to-month,Fiber optic,No,No,Yes,139.25,5037.51,Credit card (automatic),373,0,3,0.482,Yes,25-48,High,1
CUST01090,Female,0,No,63,One year,DSL,No,No,Yes,28.13,1785.84,Electronic check,430,0,9,0.843,No,49+,Low,0
CUST01091,Female,0,Yes,15,Month-to-month,No,Yes,Yes,Yes,139.44,2140.12,Credit card (automatic),323,1,4,0.438,Yes,7-24,High,1
CUST01092,Female,0,Yes,64,One year,No,No,Yes,No,83.28,5337.47,Electronic check,484,1,10,0.92,No,49+,Med-High,0
CUST01093,Female,0,No,5,Two year,No,Yes,Yes,No,134.26,671.53,Credit card (automatic),599,2,7,0.772,Yes,0-6,High,1
CUST01094,Female,0,Yes,32,One year,Fiber optic,Yes,Yes,No,89.27,2876.08,Credit card (automatic),289,0,8,0.739,No,25-48,Med-High,0
CUST01095,Female,1,Yes,46,Month-to-month,Fiber optic,No,Yes,No,100.91,4645.95,Credit card (automatic),51,0,9,0.437,Yes,25-48,Med-High,1
CUST01096,Female,0,Yes,7,One year,Fiber optic,Yes,No,Yes,107.36,744.61,Mailed check,146,0,6,0.446,Yes,7-24,Med-High,1
CUST01097,Male,0,No,26,Month-to-month,Fiber optic,Yes,No,Yes,135.03,3504.55,Bank transfer (automatic),539,1,6,0.653,No,25-48,High,0
CUST01098,Female,0,No,59,Month-to-month,DSL,Yes,No,Yes,116.06,6858.36,Credit card (automatic),58,0,2,0.143,Yes,49+,High,1
CUST01099,Male,0,No,40,Month-to-month,DSL,Yes,No,No,107.41,4329.7,Mailed check,312,0,5,0.514,No,25-48,Med-High,0
CUST01100,Female,0,No,1,Month-to-month,DSL,Yes,No,No,15.32,47.67,Mailed check,572,0,3,0.648,Yes,0-6,Low,1
CUST01101,Female,0,No,64,One year,Fiber optic,Yes,Yes,No,98.28,6337.97,Credit card (automatic),473,4,7,0.678,No,49+,Med-High,0
CUST01102,Male,1,Yes,4,Two year,Fiber optic,No,Yes,Yes,56.51,264.49,Bank transfer (automatic),404,0,6,0.537,No,0-6,Med-Low,0
CUST01103,Male,0,Yes,52,One year,Fiber optic,Yes,No,Yes,11.55,597.42,Electronic check,368,0,4,0.585,Yes,49+,Low,1
CUST01104,Male,0,Yes,21,One year,Fiber optic,Yes,Yes,Yes,88.59,1907.39,Electronic check,257,1,9,0.667,No,7-24,Med-High,0
CUST01105,Male,0,No,15,Month-to-month,Fiber optic,Yes,No,No,138.79,2112.4,Bank transfer (automatic),241,0,10,0.799,No,7-24,High,0
CUST01106,Male,1,No,57,Two year,No,No,Yes,No,21.95,1256.39,Credit card (automatic),338,0,8,0.771,No,49+,Low,0
CUST01107,Male,0,No,68,One year,DSL,No,Yes,No,98.2,6714.07,Bank transfer (automatic),359,2,4,0.508,No,49+,Med-High,0
CUST01108,Female,0,Yes,31,One year,DSL,No,No,Yes,25.62,829.55,Credit card (automatic),34,1,4,0.248,Yes,25-48,Low,1
CUST01109,Male,0,Yes,19,Month-to-month,No,Yes,No,No,63.08,1219.18,Electronic check,377,1,2,0.353,Yes,7-24,Med-Low,1
CUST01110,Female,0,Yes,7,Month-to-month,DSL,No,No,Yes,42.66,292.34,Mailed check,219,0,10,0.741,No,7-24,Low,0
CUST01111,Male,0,No,67,Month-to-month,Fiber optic,Yes,Yes,No,137.81,9267.01,Credit card (automatic),223,3,6,0.532,Yes,49+,High,1
CUST01112,Male,0,Yes,52,Month-to-month,No,No,No,Yes,56.59,2954.84,Mailed check,32,0,2,0.047,No,49+,Med-Low,0
CUST01113,Female,0,No,15,Month-to-month,DSL,No,Yes,Yes,97.44,1477.15,Credit card (automatic),122,0,5,0.254,Yes,7-24,Med-High,1
CUST01114,Male,0,Yes,63,Month-to-month,DSL,No,No,No,74.26,4716.53,Bank transfer (automatic),366,0,1,0.41,Yes,49+,Med-Low,1
CUST01115,Male,0,Yes,59,Month-to-month,DSL,Yes,No,No,86.05,5078.9,Bank transfer (automatic),192,0,3,0.396,No,49+,Med-High,0
CUST01116,Female,0,No,7,One year,DSL,No,No,Yes,128.44,909.63,Bank transfer (automatic),418,2,6,0.679,No,7-24,High,0
CUST01117,Female,0,Yes,5,Month-to-month,Fiber optic,Yes,No,No,61.08,316.07,Bank transfer (automatic),576,3,5,0.703,Yes,0-6,Med-Low,1
CUST01118,Female,0,Yes,70,Month-to-month,DSL,Yes,No,Yes,137.11,9603.01,Credit card (automatic),281,3,9,0.606,Yes,49+,High,1
CUST01119,Male,0,Yes,50,One year,Fiber optic,Yes,Yes,No,32.95,1654.5,Mailed check,298,0,3,0.433,No,49+,Low,0
CUST01120,Female,0,No,52,One year,Fiber optic,No,No,Yes,116.24,6085.63,Bank transfer (automatic),145,3,1,0.108,Yes,49+,High,1
CUST01121,Female,0,Yes,48,Month-to-month,Fiber optic,Yes,Yes,Yes,49.33,2397.38,Electronic check,479,0,4,0.637,Yes,25-48,Med-Low,1
CUST01122,Male,0,Yes,2,Month-to-month,DSL,Yes,No,No,19.74,55.44,Mailed check,486,0,3,0.611,No,0-6,Low,0
CUST01123,Female,0,No,5,Month-to-month,DSL,No,No,No,13.9,85.62,Mailed check,6,0,5,0.255,Yes,0-6,Low,1
CUST01124,Male,0,No,28,Month-to-month,DSL,No,No,Yes,129.05,3628.41,Credit card (automatic),111,0,9,0.45,No,25-48,High,0
