tenure,monthly_charges_cap,app_usage_min_per_week,complaint_count_6m,engagement_score,contract_One year,contract_Two year,internet_service_Fiber optic,internet_service_No,payment_method_Credit card (automatic),payment_method_Electronic check,payment_method_Mailed check,tenure_bucket_7-24,tenure_bucket_25-48,tenure_bucket_49+,monthly_charges_bin_Med-Low,monthly_charges_bin_Med-High,monthly_charges_bin_High,churn_flag
29,110.62,125,0,0.572,False,False,False,False,True,False,False,False,True,False,False,True,False,0
37,36.7,107,5,0.326,False,False,False,False,False,False,True,False,True,False,False,False,False,1
25,120.26,59,0,0.424,False,False,False,True,False,False,False,False,True,False,False,False,True,1
62,101.53,129,0,0.499,False,False,True,False,False,True,False,False,False,True,False,True,False,0
67,129.37,393,4,0.575,True,False,False,False,False,True,False,False,False,True,False,False,True,0
9,111.93,120,0,0.484,False,False,True,False,False,True,False,True,False,False,False,True,False,1
38,53.96,536,5,0.548,True,False,True,False,False,False,False,False,True,False,True,False,False,0
27,21.16,372,0,0.684,False,False,False,False,False,True,False,False,True,False,False,False,False,0
1,105.45,68,2,0.324,False,False,False,True,False,True,False,False,False,False,False,True,False,0
32,66.78,15,2,0.425,False,True,True,False,False,True,False,False,True,False,True,False,False,0
41,63.09,205,0,0.155,False,False,True,False,False,False,False,False,True,False,True,False,False,1
72,88.47,204,0,0.303,False,False,True,False,True,False,False,False,False,True,False,True,False,0
55,87.83,149,0,0.379,False,True,True,False,False,True,False,False,False,True,False,True,False,0
36,104.78,87,0,0.534,False,False,True,False,False,True,False,False,True,False,False,True,False,1
29,51.44,31,0,0.199,False,False,False,False,True,False,False,False,True,False,True,False,False,1
69,79.17,340,4,0.564,False,False,True,False,False,True,False,False,False,True,True,False,False,0
8,87.5,331,1,0.6,False,False,False,False,False,False,False,True,False,False,False,True,False,1
67,128.25,293,0,0.669,False,True,False,False,True,False,False,False,False,True,False,False,True,1
1,82.42,442,0,0.806,False,False,False,False,False,False,False,False,False,False,False,True,False,1
8,74.68,293,0,0.377,False,False,True,False,False,True,False,True,False,False,True,False,False,0
72,51.49,347,0,0.76,True,False,True,False,False,False,True,False,False,True,True,False,False,1
17,122.18,22,0,0.061,False,True,False,False,False,False,True,True,False,False,False,False,True,0
67,141.69,598,0,0.735,False,False,False,False,True,False,False,False,False,True,False,False,True,0
49,13.01,484,0,0.694,False,False,False,False,False,False,False,False,False,True,False,False,False,0
51,36.75,528,0,0.754,False,False,True,False,False,False,False,False,False,True,False,False,False,0
41,110.76,12,0,0.146,False,False,True,False,False,False,True,False,True,False,False,True,False,0
5,119.25,67,3,0.018,False,False,True,False,False,False,False,False,False,False,False,False,True,1
54,79.87,351,0,0.554,False,True,True,False,True,False,False,False,False,True,True,False,False,0
27,135.87,130,2,0.276,False,True,False,True,False,False,False,False,True,False,False,False,True,0
43,32.11,546,1,1.022,False,False,True,False,True,False,False,False,True,False,False,False,False,1
27,79.85,453,3,0.645,False,False,False,False,False,True,False,False,True,False,True,False,False,1
0,48.67,235,2,0.71,True,False,True,False,False,False,True,False,False,False,True,False,False,1
30,107.35,118,2,0.457,False,False,True,False,False,False,False,False,True,False,False,True,False,0
22,47.52,280,0,0.588,False,False,False,True,False,False,False,True,False,False,True,False,False,1
56,14.41,272,0,0.331,False,True,True,False,True,False,False,False,False,True,False,False,False,0
42,144.68,593,0,0.64,False,True,False,True,False,False,False,False,True,False,False,False,True,0
7,103.26,421,2,0.554,False,True,True,False,True,False,False,True,False,False,False,True,False,0
41,31.0,215,0,0.735,False,False,False,False,True,False,False,False,True,False,False,False,False,1
31,134.09,524,0,0.675,True,False,True,False,False,False,True,False,True,False,False,False,True,1
6,11.92,137,0,0.481,False,False,False,False,False,False,True,False,False,False,False,False,False,1
26,37.12,242,5,0.421,True,False,True,False,False,True,False,False,True,False,False,False,False,1
22,63.43,482,3,0.651,False,False,False,True,False,False,False,True,False,False,True,False,False,0
41,74.4,49,0,0.369,False,True,True,False,False,False,False,False,True,False,True,False,False,0
0,115.88,153,0,0.71,True,False,False,True,True,False,False,False,False,False,False,False,True,1
47,20.8,154,1,0.529,False,False,False,False,False,True,False,False,True,False,False,False,False,0
15,80.69,155,0,0.265,False,False,True,False,False,True,False,True,False,False,True,False,False,1
43,67.84,64,0,0.388,True,False,True,False,False,True,False,False,True,False,True,False,False,1
38,41.04,520,0,0.755,False,False,False,True,True,False,False,False,True,False,False,False,False,0
37,130.48,292,0,0.688,True,False,True,False,False,False,False,False,True,False,False,False,True,0
47,135.96,13,0,0.245,False,False,True,False,False,True,False,False,True,False,False,False,True,1
23,99.39,189,0,0.461,False,True,True,False,False,False,False,True,False,False,False,True,False,0
67,126.11,368,1,0.575,False,True,True,False,False,False,True,False,False,True,False,False,True,1
52,72.63,307,0,0.472,True,False,True,False,False,True,False,False,False,True,True,False,False,0
61,43.93,360,0,0.629,False,False,True,False,False,True,False,False,False,True,False,False,False,0
51,79.99,160,4,0.335,True,False,False,True,False,False,False,False,False,True,True,False,False,1
32,89.27,289,0,0.739,True,False,True,False,True,False,False,False,True,False,False,True,False,0
67,34.89,403,0,0.692,True,False,True,False,False,False,True,False,False,True,False,False,False,0
60,36.47,599,5,0.855,False,False,False,False,False,False,True,False,False,True,False,False,False,0
12,55.82,378,1,0.48,False,True,True,False,True,False,False,True,False,False,True,False,False,0
52,21.77,146,1,0.557,False,False,False,True,False,False,False,False,False,True,False,False,False,1
29,72.57,174,0,0.249,False,False,True,False,False,True,False,False,True,False,True,False,False,0
5,139.76,253,0,0.181,False,False,False,False,True,False,False,False,False,False,False,False,True,1
15,100.26,119,0,0.187,False,False,False,False,False,False,False,True,False,False,False,True,False,0
57,148.35049999999998,359,0,0.557,False,False,True,False,True,False,False,False,False,True,False,False,True,1
54,118.77,43,0,0.543,False,False,True,False,False,True,False,False,False,True,False,False,True,0
41,140.36,12,0,0.302,False,False,True,False,False,True,False,False,True,False,False,False,True,0
63,31.77,305,3,0.284,True,False,False,True,False,False,True,False,False,True,False,False,False,1
1,106.04,236,0,0.538,False,False,True,False,False,False,True,False,False,False,False,True,False,0
69,50.69,179,5,0.233,False,False,True,False,True,False,False,False,False,True,True,False,False,1
6,66.08,559,0,0.502,False,False,False,False,False,True,False,False,False,False,True,False,False,1
67,105.28,58,0,0.374,True,False,False,True,False,True,False,False,False,True,False,True,False,0
11,76.64,80,1,0.505,False,False,False,False,False,True,False,True,False,False,True,False,False,0
27,133.92,595,0,0.985,False,False,False,False,True,False,False,False,True,False,False,False,True,0
66,55.93,491,1,0.511,False,False,True,False,False,False,True,False,False,True,True,False,False,0
29,20.04,544,0,0.523,False,False,False,False,False,False,False,False,True,False,False,False,False,1
14,63.18,290,2,0.578,False,False,True,False,False,False,True,True,False,False,True,False,False,1
26,69.73,36,0,0.345,True,False,True,False,False,False,False,False,True,False,True,False,False,0
47,129.5,257,0,0.265,False,False,False,True,False,True,False,False,True,False,False,False,True,1
14,73.78,226,0,0.481,False,False,True,False,False,False,False,True,False,False,True,False,False,1
47,33.14,60,0,0.385,False,False,False,False,False,False,True,False,True,False,False,False,False,0
35,90.09,600,2,0.793,False,False,False,False,False,True,False,False,True,False,False,True,False,0
12,145.1,416,0,0.527,False,True,False,False,False,False,True,True,False,False,False,False,True,0
14,111.71,381,1,0.616,True,False,True,False,False,False,True,True,False,False,False,True,False,0
62,132.44,244,1,0.64,True,False,True,False,True,False,False,False,False,True,False,False,True,0
63,145.91,545,0,0.695,False,False,False,True,False,True,False,False,False,True,False,False,True,1
55,72.19,252,0,0.373,True,False,True,False,False,False,False,False,False,True,True,False,False,0
41,134.03,231,0,0.779,False,False,False,False,False,False,False,False,True,False,False,False,True,0
50,136.4,278,2,0.545,False,False,False,True,False,False,True,False,False,True,False,False,True,1
56,60.84,516,3,0.842,True,False,False,False,False,False,True,False,False,True,True,False,False,1
33,41.46,215,4,0.57,False,False,True,False,True,False,False,False,True,False,False,False,False,0
66,107.49,166,3,0.25,True,False,False,False,False,False,True,False,False,True,False,True,False,0
63,123.77,371,1,0.715,False,False,True,False,False,False,True,False,False,True,False,False,True,1
56,45.1,500,0,0.715,False,True,False,False,True,False,False,False,False,True,False,False,False,0
6,141.2,192,2,0.175,False,False,False,True,False,True,False,False,False,False,False,False,True,1
65,87.6,240,0,0.345,False,False,True,False,True,False,False,False,False,True,False,True,False,1
13,90.37,265,0,0.552,False,True,True,False,False,False,False,True,False,False,False,True,False,1
41,22.72,103,0,0.303,False,False,False,False,False,False,True,False,True,False,False,False,False,0
19,39.68,439,0,0.412,False,True,True,False,True,False,False,True,False,False,False,False,False,0
5,13.12,85,4,0.574,False,False,True,False,False,False,True,False,False,False,False,False,False,0
13,101.22,144,3,0.262,False,True,True,False,False,False,False,True,False,False,False,True,False,1
14,67.48,90,5,0.53,False,True,False,False,False,False,False,True,False,False,True,False,False,0
49,145.53,533,2,0.943,False,False,False,False,False,False,False,False,False,True,False,False,True,0
5,81.03,68,3,0.51,True,False,False,False,False,False,False,False,False,False,True,False,False,0
20,82.57,405,0,0.794,True,False,False,False,True,False,False,True,False,False,False,True,False,1
44,16.4,121,0,0.237,False,False,False,True,False,False,False,False,True,False,False,False,False,0
20,32.95,36,0,0.113,True,False,False,False,True,False,False,True,False,False,False,False,False,0
60,64.32,84,0,0.231,True,False,False,True,True,False,False,False,False,True,True,False,False,1
39,98.84,11,0,0.192,True,False,False,False,False,False,False,False,True,False,False,True,False,0
16,88.68,562,0,0.758,False,False,True,False,False,True,False,True,False,False,False,True,False,1
31,10.34,22,0,0.057,False,False,True,False,False,True,False,False,True,False,False,False,False,1
45,78.31,178,0,0.338,False,False,False,False,False,True,False,False,True,False,True,False,False,0
35,33.66,317,4,0.691,False,False,True,False,True,False,False,False,True,False,False,False,False,1
6,118.63,571,0,0.876,False,False,False,False,False,True,False,False,False,False,False,False,True,0
33,129.9,561,0,0.777,False,False,False,False,True,False,False,False,True,False,False,False,True,1
21,112.02,170,1,0.285,True,False,True,False,False,False,False,True,False,False,False,True,False,0
64,128.68,502,0,0.868,False,False,True,False,True,False,False,False,False,True,False,False,True,1
60,36.39,122,0,0.319,True,False,True,False,False,False,False,False,False,True,False,False,False,0
27,121.13,318,0,0.474,False,False,True,False,False,True,False,False,True,False,False,False,True,0
65,18.52,374,0,0.736,False,False,True,False,True,False,False,False,False,True,False,False,False,0
23,34.1,73,1,0.258,False,False,False,False,False,False,True,True,False,False,False,False,False,0
60,57.55,454,0,0.748,False,False,True,False,False,False,True,False,False,True,True,False,False,1
27,24.75,19,5,0.218,True,False,False,False,False,False,True,False,True,False,False,False,False,1
28,85.42,497,0,0.617,False,True,False,False,False,False,True,False,True,False,False,True,False,0
7,87.45,116,2,0.184,False,False,True,False,False,False,True,True,False,False,False,True,False,1
20,129.91,229,3,0.546,False,False,True,False,False,False,False,True,False,False,False,False,True,0
48,95.53,390,3,0.757,False,True,True,False,False,True,False,False,True,False,False,True,False,1
62,127.15,528,1,0.783,True,False,True,False,True,False,False,False,False,True,False,False,True,0
61,121.37,477,5,0.735,False,True,False,False,False,False,False,False,False,True,False,False,True,1
43,101.86,585,0,0.759,False,True,True,False,False,False,True,False,True,False,False,True,False,0
18,22.44,378,1,0.337,False,True,False,False,False,False,True,True,False,False,False,False,False,0
14,73.48,428,4,0.66,False,True,False,True,False,False,True,True,False,False,True,False,False,0
44,41.11,568,0,0.689,True,False,False,False,False,True,False,False,True,False,False,False,False,0
33,127.68,31,3,0.093,False,False,False,True,True,False,False,False,True,False,False,False,True,1
9,85.44,472,0,0.736,False,False,False,True,False,True,False,True,False,False,False,True,False,0
