tenure,monthly_charges_cap,app_usage_min_per_week,complaint_count_6m,engagement_score,churn_flag,contract_One year,contract_Two year,internet_service_Fiber optic,internet_service_No,payment_method_Credit card (automatic),payment_method_Electronic check,payment_method_Mailed check,tenure_bucket_7-24,tenure_bucket_25-48,tenure_bucket_49+,monthly_charges_bin_Med-Low,monthly_charges_bin_Med-High,monthly_charges_bin_High
1,25.69,248,1,0.371,1,False,False,False,False,False,False,True,False,False,False,False,False,False
4,107.87,560,0,0.717,0,True,False,False,False,False,False,True,False,False,False,False,True,False
41,58.83,3,1,0.21,1,False,False,False,False,True,False,False,False,True,False,True,False,False
72,66.08,135,0,0.544,0,False,False,False,False,False,False,False,False,False,True,True,False,False
39,11.59,590,0,0.932,0,False,False,False,True,False,True,False,False,True,False,False,False,False
54,13.57,241,1,0.428,0,True,False,True,False,False,False,False,False,False,True,False,False,False
9,98.71,300,0,0.376,1,True,False,False,True,False,True,False,True,False,False,False,True,False
65,87.65,48,1,0.626,0,True,False,True,False,False,False,True,False,False,True,False,True,False
50,18.35,571,3,0.714,0,False,True,False,True,True,False,False,False,False,True,False,False,False
17,70.63,140,1,0.294,0,True,False,True,False,False,True,False,True,False,False,True,False,False
42,107.06,52,0,0.171,0,False,False,True,False,False,False,True,False,True,False,False,True,False
55,115.18,138,0,0.339,1,False,False,True,False,False,False,True,False,False,True,False,True,False
1,36.58,118,2,0.257,0,False,True,False,False,True,False,False,False,False,False,False,False,False
9,80.54,71,0,0.392,1,False,False,True,False,True,False,False,True,False,False,True,False,False
26,64.13,385,0,0.508,1,True,False,True,False,False,True,False,False,True,False,True,False,False
33,38.01,130,1,0.231,0,True,False,True,False,True,False,False,False,True,False,False,False,False
60,132.3,356,0,0.748,0,False,False,False,False,False,False,False,False,False,True,False,False,True
15,52.58,181,0,0.439,1,False,False,False,False,True,False,False,True,False,False,True,False,False
2,89.02,186,1,0.689,0,False,False,True,False,False,False,True,False,False,False,False,True,False
28,122.96,224,0,0.551,0,False,False,False,True,False,False,False,False,True,False,False,False,True
24,84.7,496,0,0.438,0,True,False,False,False,False,True,False,True,False,False,False,True,False
33,124.11,580,1,0.849,0,True,False,False,True,False,False,True,False,True,False,False,False,True
35,70.44,344,0,0.366,0,False,False,False,True,True,False,False,False,True,False,True,False,False
51,107.19,141,0,0.39,1,False,False,False,False,False,False,False,False,False,True,False,True,False
4,76.9,490,1,0.56,1,False,False,False,False,False,True,False,False,False,False,True,False,False
43,22.23,124,0,0.402,1,False,False,True,False,True,False,False,False,True,False,False,False,False
54,118.77,43,0,0.543,0,False,False,True,False,False,True,False,False,False,True,False,False,True
68,97.32,393,0,0.442,0,False,True,False,True,False,False,False,False,False,True,False,True,False
32,101.55,247,0,0.592,0,True,False,True,False,False,False,False,False,True,False,False,True,False
24,82.3,417,0,0.5,0,False,True,False,True,False,False,False,True,False,False,False,True,False
44,102.25,76,0,0.326,0,True,False,False,True,False,False,False,False,True,False,False,True,False
52,37.91,332,1,0.56,0,True,False,True,False,False,False,False,False,False,True,False,False,False
23,115.24,285,5,0.777,0,False,False,False,True,False,True,False,True,False,False,False,True,False
53,18.93,393,0,0.331,0,False,False,False,True,True,False,False,False,False,True,False,False,False
8,32.12,247,1,0.592,0,False,True,False,True,True,False,False,True,False,False,False,False,False
63,74.97,242,1,0.639,0,True,False,False,False,False,False,False,False,False,True,True,False,False
70,22.53,590,0,0.721,1,True,False,False,False,False,False,False,False,False,True,False,False,False
8,110.37,516,0,1.009,0,False,True,True,False,False,False,False,True,False,False,False,True,False
66,111.53,149,0,0.573,0,False,False,False,False,False,True,False,False,False,True,False,True,False
32,141.96,50,3,0.334,0,True,False,True,False,False,False,False,False,True,False,False,False,True
65,99.58,545,1,1.005,0,False,False,True,False,True,False,False,False,False,True,False,True,False
2,82.25,244,0,0.19,1,False,False,False,True,True,False,False,False,False,False,False,True,False
59,78.43,450,0,0.627,0,False,False,False,True,False,False,False,False,False,True,True,False,False
40,99.69,539,0,0.667,0,False,True,True,False,False,True,False,False,True,False,False,True,False
50,81.04,2,0,0.393,1,False,False,True,False,False,True,False,False,False,True,True,False,False
27,118.18,274,0,0.559,0,False,False,False,False,False,True,False,False,True,False,False,False,True
36,91.54,186,2,0.321,0,False,False,False,True,False,False,True,False,True,False,False,True,False
40,14.21,164,0,0.129,1,False,False,True,False,False,True,False,False,True,False,False,False,False
66,139.15,370,0,0.655,1,False,False,True,False,False,False,True,False,False,True,False,False,True
55,70.42,551,0,0.593,1,True,False,True,False,True,False,False,False,False,True,True,False,False
8,81.11,455,0,0.788,0,True,False,True,False,False,False,True,True,False,False,True,False,False
64,36.99,431,3,0.454,1,False,False,False,True,True,False,False,False,False,True,False,False,False
14,61.72,467,0,0.797,1,True,False,True,False,False,False,True,True,False,False,True,False,False
26,81.6,140,0,0.51,1,False,False,True,False,False,True,False,False,True,False,False,True,False
24,20.59,228,0,0.166,0,False,True,True,False,True,False,False,True,False,False,False,False,False
62,11.31,427,0,0.808,0,False,True,True,False,False,False,False,False,False,True,False,False,False
19,12.04,357,2,0.584,1,False,False,True,False,False,False,True,True,False,False,False,False,False
36,75.42,504,0,0.377,1,False,False,False,True,False,False,False,False,True,False,True,False,False
6,64.79,90,1,0.198,1,False,True,True,False,False,False,False,False,False,False,True,False,False
22,50.72,241,1,0.69,1,False,False,False,True,False,True,False,True,False,False,True,False,False
60,112.09,23,0,0.482,1,False,False,False,False,True,False,False,False,False,True,False,True,False
60,120.56,417,0,0.728,0,True,False,False,True,False,True,False,False,False,True,False,False,True
64,80.67,146,0,0.68,1,False,False,False,False,False,False,True,False,False,True,True,False,False
27,31.76,110,0,0.327,0,False,True,False,True,False,False,False,False,True,False,False,False,False
65,86.92,285,0,0.62,1,True,False,False,False,True,False,False,False,False,True,False,True,False
59,128.44,600,2,1.063,0,False,False,True,False,False,False,False,False,False,True,False,False,True
7,15.84,333,0,0.484,0,False,False,True,False,False,False,True,True,False,False,False,False,False
10,90.77,547,0,0.62,0,False,False,True,False,False,True,False,True,False,False,False,True,False
68,107.83,41,0,0.178,0,False,False,True,False,False,False,True,False,False,True,False,True,False
15,49.57,544,2,0.82,1,True,False,True,False,False,True,False,True,False,False,True,False,False
47,27.14,331,0,0.495,1,False,False,True,False,False,True,False,False,True,False,False,False,False
44,18.8,407,0,0.859,0,True,False,False,False,False,True,False,False,True,False,False,False,False
8,74.68,293,0,0.377,0,False,False,True,False,False,True,False,True,False,False,True,False,False
36,69.15,308,3,0.418,1,False,False,False,True,False,True,False,False,True,False,True,False,False
67,33.5,530,0,0.563,0,False,False,False,True,False,True,False,False,False,True,False,False,False
55,19.41,508,0,0.582,1,False,False,False,False,False,True,False,False,False,True,False,False,False
61,26.36,356,0,0.507,0,True,False,False,False,True,False,False,False,False,True,False,False,False
39,39.18,76,0,0.559,0,False,True,True,False,True,False,False,False,True,False,False,False,False
43,85.04,488,1,0.656,0,False,False,True,False,False,False,True,False,True,False,False,True,False
28,101.18,595,0,0.894,0,False,False,True,False,False,True,False,False,True,False,False,True,False
38,89.3,411,0,0.55,0,False,True,True,False,True,False,False,False,True,False,False,True,False
2,80.64,142,0,0.34,1,False,False,True,False,False,True,False,False,False,False,True,False,False
11,75.99,206,4,0.248,0,True,False,True,False,True,False,False,True,False,False,True,False,False
47,20.8,154,1,0.529,0,False,False,False,False,False,True,False,False,True,False,False,False,False
26,76.59,440,1,0.657,0,False,False,True,False,False,True,False,False,True,False,True,False,False
38,41.04,520,0,0.755,0,False,False,False,True,True,False,False,False,True,False,False,False,False
3,77.04,112,2,0.303,1,True,False,False,False,False,False,False,False,False,False,True,False,False
23,145.08,243,1,0.232,1,False,False,True,False,False,False,False,True,False,False,False,False,True
25,23.28,250,0,0.642,0,False,False,False,True,True,False,False,False,True,False,False,False,False
0,77.18,390,0,0.613,1,False,False,False,True,False,False,False,False,False,False,True,False,False
11,39.25,485,1,0.56,1,False,False,False,True,False,False,False,True,False,False,False,False,False
28,95.28,450,0,0.518,0,False,False,True,False,False,False,False,False,True,False,False,True,False
8,14.26,378,0,0.57,1,True,False,False,True,False,False,True,True,False,False,False,False,False
45,97.04,536,0,0.43,0,False,True,True,False,False,False,True,False,True,False,False,True,False
14,29.5,148,3,0.478,1,True,False,False,False,False,False,True,True,False,False,False,False,False
35,18.85,255,0,0.523,1,False,False,False,False,False,False,False,False,True,False,False,False,False
57,114.66,46,4,0.579,1,True,False,True,False,True,False,False,False,False,True,False,True,False
23,148.12,496,0,0.541,0,False,False,False,False,False,True,False,True,False,False,False,False,True
38,50.81,229,2,0.283,1,False,False,False,True,False,False,True,False,True,False,True,False,False
51,16.92,140,4,0.587,1,False,False,False,False,False,True,False,False,False,True,False,False,False
72,88.47,204,0,0.303,0,False,False,True,False,True,False,False,False,False,True,False,True,False
61,128.16,591,0,0.767,0,False,True,True,False,True,False,False,False,False,True,False,False,True
22,105.32,313,1,0.564,1,False,False,True,False,True,False,False,True,False,False,False,True,False
45,110.75,148,0,0.298,1,False,False,True,False,False,False,False,False,True,False,False,True,False
24,78.94,219,3,0.692,0,False,True,True,False,False,False,True,True,False,False,True,False,False
22,105.01,56,0,0.123,0,False,False,False,True,False,False,True,True,False,False,False,True,False
35,139.97,346,0,0.256,1,False,False,False,True,False,False,False,False,True,False,False,False,True
10,71.19,330,0,0.541,0,False,False,False,False,True,False,False,True,False,False,True,False,False
23,80.48,334,5,0.407,0,False,False,True,False,False,True,False,True,False,False,True,False,False
21,81.51,385,1,0.723,0,True,False,True,False,True,False,False,True,False,False,False,True,False
39,94.74,30,0,0.43,0,False,True,True,False,True,False,False,False,True,False,False,True,False
39,143.9,350,0,0.825,0,False,False,True,False,False,True,False,False,True,False,False,False,True
41,29.3,78,0,0.256,1,False,False,False,False,False,True,False,False,True,False,False,False,False
41,130.4,68,0,0.414,1,False,False,True,False,True,False,False,False,True,False,False,False,True
62,40.31,5,0,0.297,0,False,False,True,False,False,True,False,False,False,True,False,False,False
34,76.2,50,2,0.259,1,True,False,True,False,False,False,True,False,True,False,True,False,False
65,148.35049999999998,322,0,0.533,1,False,False,True,False,False,False,True,False,False,True,False,False,True
41,75.18,332,3,0.575,0,False,True,False,False,False,True,False,False,True,False,True,False,False
38,17.21,237,1,0.362,1,True,False,False,False,True,False,False,False,True,False,False,False,False
32,58.81,161,0,0.604,0,False,False,True,False,False,False,True,False,True,False,True,False,False
22,88.44,455,0,0.808,1,False,False,False,True,False,True,False,True,False,False,False,True,False
50,133.32,126,0,0.407,1,False,False,True,False,False,False,False,False,False,True,False,False,True
4,11.5,545,0,0.709,0,False,True,False,True,True,False,False,False,False,False,False,False,False
15,34.73,202,1,0.46,0,False,True,False,False,False,False,True,True,False,False,False,False,False
26,38.53,586,0,0.549,1,False,False,False,True,False,True,False,False,True,False,False,False,False
54,39.68,50,3,0.204,1,False,False,False,False,False,True,False,False,False,True,False,False,False
30,147.37,182,1,0.175,0,False,False,False,False,False,True,False,False,True,False,False,False,True
68,135.9,599,0,0.634,0,True,False,True,False,False,False,True,False,False,True,False,False,True
72,103.15,393,0,0.542,0,True,False,True,False,False,False,True,False,False,True,False,True,False
71,101.87,286,1,0.489,0,False,False,False,True,False,False,False,False,False,True,False,True,False
45,37.93,159,0,0.45,0,True,False,True,False,False,False,True,False,True,False,False,False,False
63,10.9,15,0,0.132,1,False,False,False,False,False,False,False,False,False,True,False,False,False
72,20.01,135,1,0.466,0,False,False,True,False,False,False,True,False,False,True,False,False,False
3,91.15,337,0,0.504,0,False,False,True,False,False,True,False,False,False,False,False,True,False
29,136.84,235,1,0.628,0,False,False,True,False,False,False,False,False,True,False,False,False,True
